filing_date,company_name,ticker,insider_name,job_title,trade_type,price,quantity_traded,final_shares_owned,change_in_shares_owned,value_of_shares_traded
2023-08-24,"HOME DEPOT, INC.",HD,Siddiqui Fahim,EVP and CIO,S,326.65,-475.0,8187.0,-5.80188103090265,-155158.75
2023-08-24,"HOME DEPOT, INC.",HD,Roseborough Teresa Wynn,"EVP, Gen. Counsel & Corp. Sec.",S,324.22,-6091.0,22749.24,-26.774520819157033,-1974824.0200000003
2023-08-24,"HOME DEPOT, INC.",HD,Scardino Kimberly R,"SVP-Finance, CAO & Controller",S,326.69,-1600.0,8281.0,-19.321338002656685,-522704.0
2023-08-25,"HOME DEPOT, INC.",HD,Hourigan Timothy A.,EVP - Human Resources,S,325.4,-12120.0,73049.46,-16.591498417647436,-3943847.9999999995
2023-09-06,"HOME DEPOT, INC.",HD,McPhail Richard V,EVP & CFO,S,332.26,-2000.0,37048.28,-5.398361273451831,-664520.0
2023-11-17,"HOME DEPOT, INC.",HD,Scardino Kimberly R,"SVP-Finance, CAO & Controller",S,306.51,-1375.0,6744.0,-20.388493475682086,-421451.25
2023-11-27,"HOME DEPOT, INC.",HD,Campbell Ann Marie,Senior EVP,S,307.07,-127.0,12565.0,-1.0107441305212894,-38997.89
2023-11-30,"HOME DEPOT, INC.",HD,Bastek William D,"EVP, Merchandising",S,313.9,-1612.0,17966.08,-8.972463664861783,-506006.8
2024-02-23,"HOME DEPOT, INC.",HD,Roseborough Teresa Wynn,"EVP, Gen. Counsel & Corp. Sec.",S,363.23,-1469.0,39187.95,-3.748601291978785,-533584.87
2024-02-23,"HOME DEPOT, INC.",HD,McPhail Richard V,EVP & CFO,S,363.15,-4396.0,35785.85,-12.284184950196796,-1596407.4
2024-02-23,"HOME DEPOT, INC.",HD,McPhail Richard V,EVP & CFO,S,364.37,-4400.0,40181.85,-10.950217573357126,-1603228.0
2024-02-23,"HOME DEPOT, INC.",HD,Roseborough Teresa Wynn,"EVP, Gen. Counsel & Corp. Sec.",S,363.23,-10866.0,24289.95,-44.73455070924395,-3946857.18
2024-02-23,"HOME DEPOT, INC.",HD,Roseborough Teresa Wynn,"EVP, Gen. Counsel & Corp. Sec.",S,363.23,-4032.0,35155.95,-11.468897867928474,-1464543.36
2024-02-23,"HOME DEPOT, INC.",HD,Padilla Hector A,EVP - US Sales and Operations,S,363.06,-2686.0,11193.01,-23.997119630912504,-975179.16
2024-02-23,"HOME DEPOT, INC.",HD,Roseborough Teresa Wynn,"EVP, Gen. Counsel & Corp. Sec.",S,363.23,-3000.0,21289.95,-14.091155686133597,-1089690.0
2024-02-23,"HOME DEPOT, INC.",HD,Deaton John A.,EVP - Supply Chain & Prod. Dev,S,362.86,-15200.0,9315.12,-163.1755683233281,-5515472.0
2024-02-26,"HOME DEPOT, INC.",HD,Hourigan Timothy A.,EVP - Human Resources,S,368.74,-8996.0,75799.08,-11.868217925600153,-3317185.04
2024-02-26,"HOME DEPOT, INC.",HD,Campbell Ann Marie,Senior EVP,S,368.94,-14496.0,65520.47,-22.124383417884516,-5348154.24
2024-02-26,"HOME DEPOT, INC.",HD,Campbell Ann Marie,Senior EVP,S,368.32,-13078.0,80016.47,-16.344135151175752,-4816888.96
2024-02-26,"HOME DEPOT, INC.",HD,Decker Edward P.,"Chair, President and CEO",S,369.12,-14900.0,107731.31,-13.830705298209036,-5499888.0
2024-02-26,"HOME DEPOT, INC.",HD,Decker Edward P.,"Chair, President and CEO",S,368.29,-21087.0,122631.31,-17.195445437221537,-7766131.23
2024-05-17,"HOME DEPOT, INC.",HD,Siddiqui Fahim,EVP and CIO,S,343.79,-3000.0,8155.0,-36.78724708767627,-1031370.0000000001
2024-05-17,"HOME DEPOT, INC.",HD,Padilla Hector A,EVP - US Sales and Operations,S,349.01,-82.0,14015.29,-0.585075299904604,-28618.82
2024-05-20,"HOME DEPOT, INC.",HD,Carey Matt,"EVP, Customer Experience",S,345.62,-37478.0,39094.33,-95.86556413679426,-12953146.36
2024-05-20,"HOME DEPOT, INC.",HD,Carey Matt,"EVP, Customer Experience",S,343.54,-4779.0,33325.33,-14.34044314039801,-1641777.6600000001
2024-05-20,"HOME DEPOT, INC.",HD,Carey Matt,"EVP, Customer Experience",S,344.61,-12761.0,76572.33,-16.66528888437899,-4397568.21
2024-05-20,"HOME DEPOT, INC.",HD,Carey Matt,"EVP, Customer Experience",S,343.53,-990.0,38104.33,-2.5981299238170568,-340094.69999999995
