filing_date,company_name,ticker,insider_name,job_title,trade_type,price,quantity_traded,final_shares_owned,change_in_shares_owned,value_of_shares_traded
2015-03-13,WALT DISNEY CO/,DIS,Rasulo James A,Sr. Exec VP and CFO,S,106.72,-115000.0,91902.0,-125.13329416117169,-12272800.0
2015-03-13,WALT DISNEY CO/,DIS,WOODFORD BRENT,"SVP, Planning and Control",S,106.1,-2500.0,30386.66,-8.227294477247582,-265250.0
2015-05-13,WALT DISNEY CO/,DIS,IGER ROBERT A,Chairman and CEO,S,108.73,-200000.0,1228383.0,-16.281566905435845,-21746000.0
2015-05-13,WALT DISNEY CO/,DIS,IGER ROBERT A,Chairman and CEO,S,108.73,-200000.0,1228383.0,-16.281566905435845,-21746000.0
2015-05-19,WALT DISNEY CO/,DIS,Mayer Kevin A,EVP-Corp Strat & Business Dev,S,110.63,-99438.0,31984.0,-310.8991995997999,-11000825.94
2015-06-03,WALT DISNEY CO/,DIS,MATSCHULLAT ROBERT W,,S,110.81,-16360.0,61839.75,-26.455475644710724,-1812851.6
2015-06-03,WALT DISNEY CO/,DIS,Parker Mary Jayne,EVP and Chief HR Officer,S,111.01,-2700.0,0.0,-inf,-299727.0
2015-06-03,WALT DISNEY CO/,DIS,Parker Mary Jayne,EVP and Chief HR Officer,S,111.07,-78662.0,0.0,-inf,-8736988.34
2015-06-03,WALT DISNEY CO/,DIS,Parker Mary Jayne,EVP and Chief HR Officer,S,111.2,-58342.0,0.0,-inf,-6487630.4
2015-06-05,WALT DISNEY CO/,DIS,LOZANO MONICA C,,S,110.7,-397.0,55587.45,-0.7141899835304553,-43947.9
2015-06-09,WALT DISNEY CO/,DIS,MATSCHULLAT ROBERT W,,S,109.46,-2965.0,58874.75,-5.0361148030352565,-324548.89999999997
2015-06-12,WALT DISNEY CO/,DIS,WOODFORD BRENT,"SVP, Planning and Control",S,110.64,-1450.0,30936.66,-4.686995945910128,-160428.0
2015-06-12,WALT DISNEY CO/,DIS,WOODFORD BRENT,"SVP, Planning and Control",S,110.64,-1450.0,30936.66,-4.686995945910128,-160428.0
2015-06-12,WALT DISNEY CO/,DIS,WOODFORD BRENT,"SVP, Planning and Control",S,110.65,-550.0,30386.66,-1.8100047849944678,-60857.5
2015-06-12,WALT DISNEY CO/,DIS,WOODFORD BRENT,"SVP, Planning and Control",S,110.65,-550.0,30386.66,-1.8100047849944678,-60857.5
2015-06-25,WALT DISNEY CO/,DIS,WOODFORD BRENT,"SVP, Planning and Control",S,114.5,-2000.0,30386.66,-6.581835581798065,-229000.0
2015-06-25,WALT DISNEY CO/,DIS,WOODFORD BRENT,"SVP, Planning and Control",S,114.5,-2000.0,30386.66,-6.581835581798065,-229000.0
2015-07-17,WALT DISNEY CO/,DIS,WOODFORD BRENT,"SVP, Planning and Control",S,118.5,-2000.0,30386.66,-6.581835581798065,-237000.0
2015-07-17,WALT DISNEY CO/,DIS,WOODFORD BRENT,"SVP, Planning and Control",S,118.5,-2000.0,30386.66,-6.581835581798065,-237000.0
2015-07-29,WALT DISNEY CO/,DIS,BRAVERMAN ALAN N,"Sr EVP, General Counsel & Secy",S,118.63,-18473.0,135613.96,-13.621753984619284,-2191451.9899999998
2015-08-31,WALT DISNEY CO/,DIS,CHEN JOHN S,,S,101.97,-6000.0,48936.42,-12.260806981793928,-611820.0
2015-08-31,WALT DISNEY CO/,DIS,CHEN JOHN S,,S,101.97,-6000.0,48936.42,-12.260806981793928,-611820.0
2015-12-23,WALT DISNEY CO/,DIS,WOODFORD BRENT,"SVP, Planning and Control",S,106.9,-1237.0,30799.66,-4.016278101771253,-132235.30000000002
2015-12-23,WALT DISNEY CO/,DIS,WOODFORD BRENT,"SVP, Planning and Control",S,106.9,-1237.0,30799.66,-4.016278101771253,-132235.30000000002
2016-01-15,WALT DISNEY CO/,DIS,McCarthy Christine M,SEVP-Chief Financial Officer,S,100.83,-29900.0,104271.59,-28.675116587365746,-3014817.0
2016-01-15,WALT DISNEY CO/,DIS,McCarthy Christine M,SEVP-Chief Financial Officer,S,101.47,-20020.0,134171.59,-14.921191587578264,-2031429.4
2016-02-26,WALT DISNEY CO/,DIS,WOODFORD BRENT,"SVP, Planning and Control",S,95.26,-991.0,33483.66,-2.9596525588899176,-94402.66
2016-02-26,WALT DISNEY CO/,DIS,WOODFORD BRENT,"SVP, Planning and Control",S,95.27,-9.0,33474.66,-0.02688600870031241,-857.43
2016-02-26,WALT DISNEY CO/,DIS,WOODFORD BRENT,"SVP, Planning and Control",S,95.26,-991.0,33483.66,-2.9596525588899176,-94402.66
2016-02-26,WALT DISNEY CO/,DIS,WOODFORD BRENT,"SVP, Planning and Control",S,95.27,-9.0,33474.66,-0.02688600870031241,-857.43
2016-03-03,WALT DISNEY CO/,DIS,WOODFORD BRENT,"SVP, Planning and Control",S,97.25,-1000.0,32474.66,-3.0793240021604538,-97250.0
2016-03-03,WALT DISNEY CO/,DIS,WOODFORD BRENT,"SVP, Planning and Control",S,97.25,-1000.0,32474.66,-3.0793240021604538,-97250.0
2016-03-09,WALT DISNEY CO/,DIS,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",S,99.25,-1000.0,31474.66,-3.1771590225279636,-99250.0
2016-03-09,WALT DISNEY CO/,DIS,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",S,99.25,-1000.0,31474.66,-3.1771590225279636,-99250.0
2016-04-20,WALT DISNEY CO/,DIS,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",S,101.25,-1000.0,30474.66,-3.281414788548912,-101250.0
2016-04-20,WALT DISNEY CO/,DIS,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",S,101.25,-1000.0,30474.66,-3.281414788548912,-101250.0
2016-05-10,WALT DISNEY CO/,DIS,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",S,106.5,-2500.0,27974.66,-8.936659105061509,-266250.0
2016-05-10,WALT DISNEY CO/,DIS,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",S,106.5,-2500.0,27974.66,-8.936659105061509,-266250.0
2016-05-16,WALT DISNEY CO/,DIS,LAGOMASINO MARIA ELENA,,P,101.98,980.0,2819.8,34.754237889212,99940.40000000001
2016-11-16,WALT DISNEY CO/,DIS,BRAVERMAN ALAN N,"Sr EVP, General Counsel & Secy",S,99.0,-19871.0,135613.96,-14.65262130830779,-1967229.0
2016-11-16,WALT DISNEY CO/,DIS,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",S,98.06,-230.0,27744.66,-0.828988353074069,-22553.8
2016-11-16,WALT DISNEY CO/,DIS,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",S,98.06,-230.0,27744.66,-0.828988353074069,-22553.8
2016-11-18,WALT DISNEY CO/,DIS,MATSCHULLAT ROBERT W,,S,98.65,-6000.0,62295.35,-9.631537506410993,-591900.0
2016-12-09,WALT DISNEY CO/,DIS,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",S,103.72,-2500.0,27744.66,-9.010742968196404,-259300.0
2016-12-09,WALT DISNEY CO/,DIS,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",S,103.72,-2500.0,27744.66,-9.010742968196404,-259300.0
2016-12-16,WALT DISNEY CO/,DIS,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",S,104.5,-2000.0,27658.66,-7.2310082990282245,-209000.0
2016-12-16,WALT DISNEY CO/,DIS,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",S,104.5,-2000.0,27658.66,-7.2310082990282245,-209000.0
2016-12-20,WALT DISNEY CO/,DIS,BRAVERMAN ALAN N,"Sr EVP, General Counsel & Secy",S,105.13,-998.0,147319.96,-0.6774370560513322,-104919.73999999999
2016-12-20,WALT DISNEY CO/,DIS,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",S,105.13,-1582.0,26669.66,-5.9318341516164805,-166315.66
2016-12-20,WALT DISNEY CO/,DIS,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",S,105.13,-1582.0,26669.66,-5.9318341516164805,-166315.66
2016-12-23,WALT DISNEY CO/,DIS,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",S,104.61,-925.0,25744.66,-3.592978116626904,-96764.25
2016-12-23,WALT DISNEY CO/,DIS,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",S,104.61,-925.0,25744.66,-3.592978116626904,-96764.25
2017-01-04,WALT DISNEY CO/,DIS,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",S,106.5,-2000.0,25744.66,-7.768601333247361,-213000.0
2017-01-04,WALT DISNEY CO/,DIS,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",S,106.5,-2000.0,25744.66,-7.768601333247361,-213000.0
2017-01-06,WALT DISNEY CO/,DIS,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",S,108.5,-2000.0,25744.66,-7.768601333247361,-217000.0
2017-01-06,WALT DISNEY CO/,DIS,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",S,108.5,-2000.0,25744.66,-7.768601333247361,-217000.0
2017-01-20,WALT DISNEY CO/,DIS,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",S,106.95,-1728.0,25744.66,-6.71207155192572,-184809.6
2017-01-20,WALT DISNEY CO/,DIS,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",S,106.95,-1728.0,25744.66,-6.71207155192572,-184809.6
2017-02-01,WALT DISNEY CO/,DIS,BRAVERMAN ALAN N,"Sr EVP, General Counsel & Secy",S,110.0,-92604.0,107200.96,-86.38355477413636,-10186440.0
2017-02-01,WALT DISNEY CO/,DIS,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",S,110.5,-2000.0,25744.66,-7.768601333247361,-221000.0
2017-02-01,WALT DISNEY CO/,DIS,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",S,110.5,-2000.0,25744.66,-7.768601333247361,-221000.0
2017-02-23,WALT DISNEY CO/,DIS,LEWIS AYLWIN B,,S,110.03,-1893.0,76684.99,-2.4685404536141946,-208286.79
2017-04-20,WALT DISNEY CO/,DIS,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",S,114.5,-2000.0,25744.66,-7.768601333247361,-229000.0
2017-04-20,WALT DISNEY CO/,DIS,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",S,114.5,-2000.0,25744.66,-7.768601333247361,-229000.0
2017-05-12,WALT DISNEY CO/,DIS,ARNOLD SUSAN E,,S,109.02,-12143.0,42672.8,-28.45606569055698,-1323829.8599999999
2017-06-09,WALT DISNEY CO/,DIS,IGER ROBERT A,Chairman and CEO,S,104.68,-245843.0,1013187.0,-24.26432632870339,-25734845.240000002
2017-06-09,WALT DISNEY CO/,DIS,IGER ROBERT A,Chairman and CEO,S,104.82,-330038.0,1259430.0,-26.20534686326354,-34594583.16
2017-06-09,WALT DISNEY CO/,DIS,IGER ROBERT A,Chairman and CEO,S,105.96,-221297.0,1345187.0,-16.45102130781817,-23448630.119999997
2017-06-09,WALT DISNEY CO/,DIS,IGER ROBERT A,Chairman and CEO,S,105.51,-400.0,1259030.0,-0.03177048998038172,-42204.0
2017-06-09,WALT DISNEY CO/,DIS,IGER ROBERT A,Chairman and CEO,S,104.68,-245843.0,1013187.0,-24.26432632870339,-25734845.240000002
2017-06-09,WALT DISNEY CO/,DIS,IGER ROBERT A,Chairman and CEO,S,104.82,-330038.0,1259430.0,-26.20534686326354,-34594583.16
2017-06-09,WALT DISNEY CO/,DIS,IGER ROBERT A,Chairman and CEO,S,105.96,-221297.0,1345187.0,-16.45102130781817,-23448630.119999997
2017-06-09,WALT DISNEY CO/,DIS,IGER ROBERT A,Chairman and CEO,S,105.51,-400.0,1259030.0,-0.03177048998038172,-42204.0
2017-08-11,WALT DISNEY CO/,DIS,LAGOMASINO MARIA ELENA,,P,102.34,976.0,7512.7,12.99133467328657,99883.84
2018-02-28,WALT DISNEY CO/,DIS,LEWIS AYLWIN B,,S,108.39,-1797.0,83838.59,-2.143404367845404,-194776.83
2018-07-03,WALT DISNEY CO/,DIS,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",S,104.35,-768.0,28492.66,-2.6954310338171306,-80140.79999999999
2018-07-03,WALT DISNEY CO/,DIS,WOODFORD BRENT,"EVP, Control, Fin Plan & Tax",S,104.35,-768.0,28492.66,-2.6954310338171306,-80140.79999999999
